state_code,state_name,year,month,tmean
17,Tocantins,2012,11,26.0823732691703
17,Tocantins,2012,12,26.0346185011829
17,Tocantins,2013,1,25.1537610609754
17,Tocantins,2013,2,25.9917851180481
17,Tocantins,2013,3,25.8369330536547
17,Tocantins,2013,4,25.7426954447794
17,Tocantins,2013,5,26.3556590869272
17,Tocantins,2013,6,26.8119547864516
17,Tocantins,2013,7,27.3543880929192
17,Tocantins,2013,8,28.2753957021151
17,Tocantins,2013,9,29.4028017332228
17,Tocantins,2013,10,27.8786282024795
17,Tocantins,2013,11,25.8204066187358
17,Tocantins,2013,12,25.3796152073702
17,Tocantins,2014,1,25.5026588302722
17,Tocantins,2014,2,25.1253881934736
17,Tocantins,2014,3,25.1635647094507
17,Tocantins,2014,4,25.4855064831192
17,Tocantins,2014,5,26.2146375642406
17,Tocantins,2014,6,26.9062524973917
17,Tocantins,2014,7,27.3203545988893
17,Tocantins,2014,8,28.1814930181709
17,Tocantins,2014,9,28.9377083401028
17,Tocantins,2014,10,27.9136166057998
17,Tocantins,2014,11,26.4487094741931
17,Tocantins,2014,12,25.7700060288683
17,Tocantins,2015,1,25.8875648443648
17,Tocantins,2015,2,25.2399779532453
17,Tocantins,2015,3,25.3488707233676
17,Tocantins,2015,4,25.4488882572531
17,Tocantins,2015,5,26.0517713697694
17,Tocantins,2015,6,26.9039177791678
17,Tocantins,2015,7,27.2748756957569
17,Tocantins,2015,8,28.1364328398121
17,Tocantins,2015,9,30.0146033609514
17,Tocantins,2015,10,29.745073826193
17,Tocantins,2015,11,27.7995470033275
17,Tocantins,2015,12,27.8173874093474
17,Tocantins,2016,1,25.3273921939109
17,Tocantins,2016,2,27.320979770139
17,Tocantins,2016,3,26.6322896257579
17,Tocantins,2016,4,27.2611158631688
17,Tocantins,2016,5,27.6810501427959
17,Tocantins,2016,6,27.0400428360315
17,Tocantins,2016,7,27.6542672767914
17,Tocantins,2016,8,29.0977158031875
17,Tocantins,2016,9,29.3646905610887
17,Tocantins,2016,10,28.0310929799251
17,Tocantins,2016,11,27.3843056109312
17,Tocantins,2016,12,26.3982482882712
17,Tocantins,2017,1,25.8749530709905
17,Tocantins,2017,2,25.051160386998
17,Tocantins,2017,3,25.7634101703013
17,Tocantins,2017,4,26.1591285184133
17,Tocantins,2017,5,27.1856872778145
17,Tocantins,2017,6,27.0360165602869
17,Tocantins,2017,7,26.3861855294207
17,Tocantins,2017,8,28.9187023519612
17,Tocantins,2017,9,30.4052363196723
17,Tocantins,2017,10,30.4654551169855
17,Tocantins,2017,11,26.513922945201
17,Tocantins,2017,12,25.882360870032
17,Tocantins,2018,1,25.6857772113608
17,Tocantins,2018,2,25.1017735158797
17,Tocantins,2018,3,25.5910938180608
17,Tocantins,2018,4,25.6705436706543
17,Tocantins,2018,5,26.8526747861355
17,Tocantins,2018,6,27.0165242531317
17,Tocantins,2018,7,27.3164249255503
17,Tocantins,2018,8,28.592494690161
17,Tocantins,2018,9,29.5996420606435
17,Tocantins,2018,10,27.8228319291588
17,Tocantins,2018,11,26.4773549416083
17,Tocantins,2018,12,25.7207686197844
17,Tocantins,2019,1,26.0588877561281
17,Tocantins,2019,2,25.9880357097379
17,Tocantins,2019,3,25.5420556926041
17,Tocantins,2019,4,26.0371083732989
17,Tocantins,2019,5,26.7944703410855
17,Tocantins,2019,6,27.209964189598
17,Tocantins,2019,7,27.1140853140852
17,Tocantins,2019,8,28.5653848305023
17,Tocantins,2019,9,30.0928849144805
17,Tocantins,2019,10,27.6586455338293
17,Tocantins,2019,11,27.1852614176359
17,Tocantins,2019,12,27.2335627027553
17,Tocantins,2020,1,25.7466333924438
17,Tocantins,2020,2,25.9311572150361
17,Tocantins,2020,3,25.4644275226181
17,Tocantins,2020,4,25.9271150081278
17,Tocantins,2020,5,26.4921659840097
17,Tocantins,2020,6,26.4079835878002
17,Tocantins,2020,7,26.3598217861258
17,Tocantins,2020,8,27.7999171661816
17,Tocantins,2020,9,29.5715776072989
17,Tocantins,2020,10,29.3330504877104
17,Tocantins,2020,11,26.380776714078
17,Tocantins,2020,12,26.5611099819485
21,Maranhão,2001,1,24.9018798775387
21,Maranhão,2001,2,24.5242185900288
21,Maranhão,2001,3,24.7405853095692
21,Maranhão,2001,4,24.7359964572889
21,Maranhão,2001,5,25.9487369115452
21,Maranhão,2001,6,25.3786934619675
21,Maranhão,2001,7,26.3138369195472
21,Maranhão,2001,8,27.2989310163507
21,Maranhão,2001,9,27.6757916041783
21,Maranhão,2001,10,28.0514617779288
21,Maranhão,2001,11,27.7551977535547
21,Maranhão,2001,12,27.1268180284632
21,Maranhão,2002,1,25.0812545899422
21,Maranhão,2002,2,25.8114391625752
21,Maranhão,2002,3,25.2247564781646
21,Maranhão,2002,4,25.1288646311255
21,Maranhão,2002,5,25.6756691207534
21,Maranhão,2002,6,25.7228248613771
21,Maranhão,2002,7,26.6471521052347
21,Maranhão,2002,8,27.5836899840887
21,Maranhão,2002,9,27.8472670190345
21,Maranhão,2002,10,28.3892961581182
21,Maranhão,2002,11,27.8267502586963
21,Maranhão,2002,12,26.8919386621994
21,Maranhão,2003,1,26.3839081003919
21,Maranhão,2003,2,25.1247097226332
21,Maranhão,2003,3,24.9198409840808
21,Maranhão,2003,4,25.4304985714398
21,Maranhão,2003,5,26.0538861674647
21,Maranhão,2003,6,26.0040738593598
21,Maranhão,2003,7,26.6644853073331
21,Maranhão,2003,8,27.2062117141513
21,Maranhão,2003,9,28.2634275146344
21,Maranhão,2003,10,28.6539595731393
21,Maranhão,2003,11,27.6758807133969
21,Maranhão,2003,12,27.0954907500799
21,Maranhão,2004,1,25.5452322981874
21,Maranhão,2004,2,24.817843925019
21,Maranhão,2004,3,25.4372552704701
21,Maranhão,2004,4,25.7933393645396
21,Maranhão,2004,5,26.3746301589474
21,Maranhão,2004,6,26.2933526544527
21,Maranhão,2004,7,26.2547631593344
21,Maranhão,2004,8,27.3947890936504
21,Maranhão,2004,9,28.3024431835122
21,Maranhão,2004,10,28.4112682166737
21,Maranhão,2004,11,28.1059014808198
21,Maranhão,2004,12,27.5875258907195
21,Maranhão,2005,1,26.8528862175304
21,Maranhão,2005,2,25.983524340089
21,Maranhão,2005,3,25.5696401991603
21,Maranhão,2005,4,26.1167642092375
21,Maranhão,2005,5,25.9030332433463
21,Maranhão,2005,6,26.7421010013
21,Maranhão,2005,7,26.9993414285546
21,Maranhão,2005,8,28.0308084707656
21,Maranhão,2005,9,28.7864145815098
21,Maranhão,2005,10,29.0599993077291
21,Maranhão,2005,11,28.6917989001296
21,Maranhão,2005,12,26.6009084991596
21,Maranhão,2006,1,25.9833128089729
21,Maranhão,2006,2,25.5753886139338
21,Maranhão,2006,3,25.0269971750848
21,Maranhão,2006,4,24.7261112933884
21,Maranhão,2006,5,25.3461378862232
21,Maranhão,2006,6,26.2766174896522
21,Maranhão,2006,7,27.0487004117482
21,Maranhão,2006,8,27.6326478703231
21,Maranhão,2006,9,28.3377166607413
21,Maranhão,2006,10,28.6162917844711
21,Maranhão,2006,11,27.7235624691308
21,Maranhão,2006,12,27.3091314113635
21,Maranhão,2007,1,27.2436840742964
21,Maranhão,2007,2,25.062626535442
21,Maranhão,2007,3,25.3058250708514
21,Maranhão,2007,4,25.4116542130571
21,Maranhão,2007,5,26.2312090385894
21,Maranhão,2007,6,26.4301178048833
21,Maranhão,2007,7,27.0225790964294
21,Maranhão,2007,8,27.9124894911243
21,Maranhão,2007,9,28.8353321233653
21,Maranhão,2007,10,29.0633145169728
21,Maranhão,2007,11,28.6818854072676
21,Maranhão,2007,12,26.7767533157278
21,Maranhão,2008,1,25.2227814669983
21,Maranhão,2008,2,25.3025404055547
21,Maranhão,2008,3,24.4283340471681
21,Maranhão,2008,4,24.8871542231828
21,Maranhão,2008,5,25.2878600617158
21,Maranhão,2008,6,25.945431863108
21,Maranhão,2008,7,26.7639528793124
21,Maranhão,2008,8,27.7966699644168
21,Maranhão,2008,9,28.7867673531106
21,Maranhão,2008,10,29.2619502511442
21,Maranhão,2008,11,28.6700260935841
21,Maranhão,2008,12,27.0847265621484
21,Maranhão,2009,1,25.9336211648405
21,Maranhão,2009,2,25.1142325159592
21,Maranhão,2009,3,25.0424218858991
21,Maranhão,2009,4,24.5926580297233
21,Maranhão,2009,5,24.4975261072959
21,Maranhão,2009,6,25.5931722579464
21,Maranhão,2009,7,26.4978846097322
21,Maranhão,2009,8,27.5213205979167
21,Maranhão,2009,9,28.4836434307186
21,Maranhão,2009,10,28.2156604819584
21,Maranhão,2009,11,28.4365733010428
21,Maranhão,2009,12,27.0378646674794
21,Maranhão,2010,1,26.2449735298684
21,Maranhão,2010,2,26.9037087260304
21,Maranhão,2010,3,26.8002322060721
21,Maranhão,2010,4,26.2840319339032
21,Maranhão,2010,5,26.8495126451765
21,Maranhão,2010,6,26.6245577939644
21,Maranhão,2010,7,27.2216900856264
21,Maranhão,2010,8,27.9302074063209
21,Maranhão,2010,9,29.2755188216812
21,Maranhão,2010,10,28.6742800699401
21,Maranhão,2010,11,28.2129694855158
21,Maranhão,2010,12,26.7227032569147
21,Maranhão,2011,1,25.2728386716359
21,Maranhão,2011,2,24.8592594515893
21,Maranhão,2011,3,25.1433591007637
21,Maranhão,2011,4,24.9829601955853
21,Maranhão,2011,5,25.7127377997895
21,Maranhão,2011,6,26.4439038834814
21,Maranhão,2011,7,26.23144812518
21,Maranhão,2011,8,27.5398175024217
21,Maranhão,2011,9,28.8074393206478
21,Maranhão,2011,10,27.70134205972
21,Maranhão,2011,11,26.9399876572569
21,Maranhão,2011,12,27.581763808079
21,Maranhão,2012,1,26.0295707069784
21,Maranhão,2012,2,25.1936892232587
21,Maranhão,2012,3,25.2955223206551
21,Maranhão,2012,4,25.7991985989057
21,Maranhão,2012,5,26.301370866837
21,Maranhão,2012,6,26.3803792153635
21,Maranhão,2012,7,27.0282210688437
21,Maranhão,2012,8,27.9964937306769
21,Maranhão,2012,9,28.947732855098
21,Maranhão,2012,10,29.3522345635199
21,Maranhão,2012,11,28.3574084884011
21,Maranhão,2012,12,27.1907921628469
21,Maranhão,2013,1,26.3316002507364
21,Maranhão,2013,2,26.2926880357452
21,Maranhão,2013,3,26.0263671435519
21,Maranhão,2013,4,25.6658120836531
21,Maranhão,2013,5,25.9757184586767
21,Maranhão,2013,6,26.4374533622496
21,Maranhão,2013,7,26.5003807489773
21,Maranhão,2013,8,27.8552906809864
21,Maranhão,2013,9,28.8012372733261
21,Maranhão,2013,10,28.554530490928
21,Maranhão,2013,11,27.1958857857137
21,Maranhão,2013,12,27.1665539631646
21,Maranhão,2014,1,25.746664170296
21,Maranhão,2014,2,25.2304862325642
21,Maranhão,2014,3,25.3518183132471
21,Maranhão,2014,4,25.2528454477337
21,Maranhão,2014,5,25.5474696005544
21,Maranhão,2014,6,26.5343241977252
21,Maranhão,2014,7,26.8016080284998
21,Maranhão,2014,8,27.5872186845349
21,Maranhão,2014,9,28.0576700395153
21,Maranhão,2014,10,28.4815127377137
21,Maranhão,2014,11,27.8160311966997
21,Maranhão,2014,12,27.2700413910475
21,Maranhão,2015,1,26.5330723265898
21,Maranhão,2015,2,25.6429471661968
21,Maranhão,2015,3,25.273563824491
21,Maranhão,2015,4,25.4087605366509
21,Maranhão,2015,5,26.1038244660549
21,Maranhão,2015,6,26.4057352268202
21,Maranhão,2015,7,26.9810392669818
21,Maranhão,2015,8,27.8889941641812
21,Maranhão,2015,9,28.676852819557
21,Maranhão,2015,10,29.4145591401834
21,Maranhão,2015,11,29.0860171252132
21,Maranhão,2015,12,28.8529961493708
21,Maranhão,2016,1,26.3013444012761
21,Maranhão,2016,2,26.5432425643991
21,Maranhão,2016,3,26.288903029833
21,Maranhão,2016,4,26.7058072243967
21,Maranhão,2016,5,26.7739810064641
21,Maranhão,2016,6,26.7109376054755
21,Maranhão,2016,7,27.222937263102
21,Maranhão,2016,8,28.236366544451
21,Maranhão,2016,9,28.8589884674494
21,Maranhão,2016,10,28.8538984483288
21,Maranhão,2016,11,29.0262671000397
21,Maranhão,2016,12,27.4205884713731
21,Maranhão,2017,1,25.8410691467848
21,Maranhão,2017,2,25.3964590257214
21,Maranhão,2017,3,25.4276952435894
21,Maranhão,2017,4,25.9391970920123
21,Maranhão,2017,5,26.4600172086795
21,Maranhão,2017,6,26.9736306063041
21,Maranhão,2017,7,27.0152278495824
21,Maranhão,2017,8,28.2371894643054
21,Maranhão,2017,9,29.2377027608283
21,Maranhão,2017,10,29.5746289881693
21,Maranhão,2017,11,28.4096865324381
21,Maranhão,2017,12,27.4350680338073
21,Maranhão,2018,1,25.8244862358691
21,Maranhão,2018,2,25.126346394763
21,Maranhão,2018,3,25.7355155769032
21,Maranhão,2018,4,25.455683870799
21,Maranhão,2018,5,26.0493248970278
21,Maranhão,2018,6,26.6333227816815
21,Maranhão,2018,7,26.9769043021488
21,Maranhão,2018,8,27.5843115160542
21,Maranhão,2018,9,28.6480049273935
21,Maranhão,2018,10,28.6080190157561
21,Maranhão,2018,11,28.1969796721287
21,Maranhão,2018,12,25.8851233978975
21,Maranhão,2019,1,25.9199496326359
21,Maranhão,2019,2,25.559053737447
21,Maranhão,2019,3,25.2784300949167
21,Maranhão,2019,4,25.5594722027054
21,Maranhão,2019,5,26.2588923757527
21,Maranhão,2019,6,26.8171853008358
21,Maranhão,2019,7,26.8145640764368
21,Maranhão,2019,8,27.9242543163388
21,Maranhão,2019,9,28.7362733568464
21,Maranhão,2019,10,28.4634378670548
21,Maranhão,2019,11,28.4919369956865
21,Maranhão,2019,12,28.21639509245
21,Maranhão,2020,1,25.9863955853722
21,Maranhão,2020,2,25.8419786004976
21,Maranhão,2020,3,25.5911576407296
21,Maranhão,2020,4,25.7862730333882
21,Maranhão,2020,5,26.6689146718671
21,Maranhão,2020,6,26.7084565843855
21,Maranhão,2020,7,27.1259963655252
21,Maranhão,2020,8,27.8433303129838
21,Maranhão,2020,9,28.8106496169271
21,Maranhão,2020,10,29.1168701945362
21,Maranhão,2020,11,27.2243768366801
21,Maranhão,2020,12,27.2997645452825
22,Piauí,2001,1,25.6815382209984
22,Piauí,2001,2,24.6938852791314
22,Piauí,2001,3,24.9414733079103
22,Piauí,2001,4,25.4682806805447
22,Piauí,2001,5,26.7388679573128
22,Piauí,2001,6,26.2149035393655
22,Piauí,2001,7,26.853875624167
22,Piauí,2001,8,27.0417669657114
22,Piauí,2001,9,28.7987084002108
22,Piauí,2001,10,29.4792540266707
22,Piauí,2001,11,29.2741204425021
22,Piauí,2001,12,28.3881021362167
22,Piauí,2002,1,24.7336031080366
22,Piauí,2002,2,25.9933937089937
22,Piauí,2002,3,25.6328718082325
22,Piauí,2002,4,25.6705978496655
22,Piauí,2002,5,26.6137406890457
22,Piauí,2002,6,26.7119517025647
22,Piauí,2002,7,27.3917744438928
22,Piauí,2002,8,27.8114479855374
22,Piauí,2002,9,29.0451438061826
22,Piauí,2002,10,30.2332001763421
22,Piauí,2002,11,29.4910617776819
22,Piauí,2002,12,28.0596744692003
22,Piauí,2003,1,26.8225930359987
22,Piauí,2003,2,25.6481508048805
22,Piauí,2003,3,25.2735053139764
22,Piauí,2003,4,26.1044422785441
22,Piauí,2003,5,26.5176682515187
22,Piauí,2003,6,26.6823453731365
22,Piauí,2003,7,26.6175242759086
22,Piauí,2003,8,28.214998150731
22,Piauí,2003,9,29.3566741857443
22,Piauí,2003,10,30.339639620738
22,Piauí,2003,11,29.01570406046
22,Piauí,2003,12,28.1157997749947
22,Piauí,2004,1,25.4052368971679
22,Piauí,2004,2,24.9077973752409
22,Piauí,2004,3,25.5181287559303
22,Piauí,2004,4,26.1702120669253
22,Piauí,2004,5,26.5281572685585
22,Piauí,2004,6,26.1799492535291
22,Piauí,2004,7,26.3921800991436
22,Piauí,2004,8,27.716387224627
22,Piauí,2004,9,28.9633065129186
22,Piauí,2004,10,29.9750521376326
22,Piauí,2004,11,29.5325664314064
22,Piauí,2004,12,28.8184124886453
22,Piauí,2005,1,26.7888912166561
22,Piauí,2005,2,26.4050146395022
22,Piauí,2005,3,25.8722481169142
22,Piauí,2005,4,26.4927560531341
22,Piauí,2005,5,25.9170317349133
22,Piauí,2005,6,26.7310106689866
22,Piauí,2005,7,26.5846902830107
22,Piauí,2005,8,27.7014309822976
22,Piauí,2005,9,29.3820411664946
22,Piauí,2005,10,30.3765901960768
22,Piauí,2005,11,29.9429093180476
22,Piauí,2005,12,27.1699764835942
22,Piauí,2006,1,27.8616353112298
22,Piauí,2006,2,25.5431994876346
22,Piauí,2006,3,24.9836776406915
22,Piauí,2006,4,24.7163970448949
22,Piauí,2006,5,25.4991971351005
22,Piauí,2006,6,25.8015210692947
22,Piauí,2006,7,26.3039933281976
22,Piauí,2006,8,27.4028122102892
22,Piauí,2006,9,28.8036085678651
22,Piauí,2006,10,29.5011405858908
22,Piauí,2006,11,28.6979885960485
22,Piauí,2006,12,28.4525345639066
22,Piauí,2007,1,28.4364425985663
22,Piauí,2007,2,25.1386232032432
22,Piauí,2007,3,25.8105364704991
22,Piauí,2007,4,26.3486852302208
22,Piauí,2007,5,26.9601096419601
22,Piauí,2007,6,26.728596077309
22,Piauí,2007,7,27.3207006454468
22,Piauí,2007,8,27.2293435174066
22,Piauí,2007,9,28.6210916622265
22,Piauí,2007,10,30.2590618992711
22,Piauí,2007,11,29.9282315829853
22,Piauí,2007,12,28.0818987751866
22,Piauí,2008,1,26.1089782199344
22,Piauí,2008,2,25.706490886104
22,Piauí,2008,3,24.2600888174933
22,Piauí,2008,4,24.7537920668319
22,Piauí,2008,5,25.350762659365
22,Piauí,2008,6,25.8166464814195
22,Piauí,2008,7,25.9487824053378
22,Piauí,2008,8,27.3233400980632
22,Piauí,2008,9,29.3500554797886
22,Piauí,2008,10,30.2457865723619
22,Piauí,2008,11,30.1929173942085
22,Piauí,2008,12,27.5360211638717
22,Piauí,2009,1,26.7725709021629
22,Piauí,2009,2,25.2744567888277
22,Piauí,2009,3,25.23040371113
22,Piauí,2009,4,24.4804951435811
22,Piauí,2009,5,24.2878454397391
22,Piauí,2009,6,25.1165112675847
22,Piauí,2009,7,25.9808691471547
22,Piauí,2009,8,27.0943071520006
22,Piauí,2009,9,29.3664821160806
22,Piauí,2009,10,28.7744551220456
22,Piauí,2009,11,29.4676841443723
22,Piauí,2009,12,28.0016212978879
22,Piauí,2010,1,26.3934818731772
22,Piauí,2010,2,27.9784404050123
22,Piauí,2010,3,27.402071213937
22,Piauí,2010,4,26.5810580468393
22,Piauí,2010,5,28.124389382096
22,Piauí,2010,6,26.7064650681642
22,Piauí,2010,7,27.1506368362152
22,Piauí,2010,8,27.4129827430656
22,Piauí,2010,9,28.8905890181258
22,Piauí,2010,10,29.3701534357157
22,Piauí,2010,11,29.3300186363426
22,Piauí,2010,12,26.8105754680462
22,Piauí,2011,1,25.6323425018036
22,Piauí,2011,2,24.9819644120363
22,Piauí,2011,3,25.0182512386425
22,Piauí,2011,4,25.2790879429998
22,Piauí,2011,5,25.6584489238155
22,Piauí,2011,6,26.4211882342089
22,Piauí,2011,7,26.0059102977718
22,Piauí,2011,8,27.535100902523
22,Piauí,2011,9,28.5241314484193
22,Piauí,2011,10,28.3875698055233
22,Piauí,2011,11,28.0911320007599
22,Piauí,2011,12,28.8794270077267
22,Piauí,2012,1,27.1017027158995
22,Piauí,2012,2,25.9997028574213
22,Piauí,2012,3,26.4764959318144
22,Piauí,2012,4,27.5868749360781
22,Piauí,2012,5,28.3946458112012
22,Piauí,2012,6,28.0416474213471
22,Piauí,2012,7,27.57970139787
22,Piauí,2012,8,27.590881656956
22,Piauí,2012,9,29.4384708920041
22,Piauí,2012,10,30.5107429091995
22,Piauí,2012,11,29.5078356974834
22,Piauí,2012,12,28.8754319543237
22,Piauí,2013,1,26.9641583330997
22,Piauí,2013,2,28.23574681325
22,Piauí,2013,3,27.5819334167618
22,Piauí,2013,4,25.8045285542806
22,Piauí,2013,5,26.8262776125659
22,Piauí,2013,6,27.3961675832937
22,Piauí,2013,7,27.3372909099132
22,Piauí,2013,8,28.3562001494674
22,Piauí,2013,9,29.5570432989447
22,Piauí,2013,10,29.7982161582053
22,Piauí,2013,11,28.6407674840979
22,Piauí,2013,12,27.41360448717
22,Piauí,2014,1,26.9954013738546
22,Piauí,2014,2,26.3129593359458
22,Piauí,2014,3,25.7087379404017
22,Piauí,2014,4,25.6621717848219
22,Piauí,2014,5,26.4456136377008
22,Piauí,2014,6,27.3778836877496
22,Piauí,2014,7,27.2944604770557
22,Piauí,2014,8,27.7415994609799
22,Piauí,2014,9,29.2806405849285
22,Piauí,2014,10,29.7326745815105
22,Piauí,2014,11,28.5968078063415
22,Piauí,2014,12,28.2518709114006
22,Piauí,2015,1,27.94207583247
22,Piauí,2015,2,26.5139197186307
22,Piauí,2015,3,25.6790385546985
22,Piauí,2015,4,25.9558581360826
22,Piauí,2015,5,27.104454126444
22,Piauí,2015,6,27.1593973658106
22,Piauí,2015,7,27.1320065163277
22,Piauí,2015,8,28.1423694765246
22,Piauí,2015,9,29.9964399681435
22,Piauí,2015,10,30.7774719289831
22,Piauí,2015,11,30.6917144414541
22,Piauí,2015,12,30.4972352036485
22,Piauí,2016,1,25.9604900978707
22,Piauí,2016,2,26.9780039744334
22,Piauí,2016,3,27.3807786649412
22,Piauí,2016,4,28.0464923360326
22,Piauí,2016,5,28.4230747051067
22,Piauí,2016,6,27.7895886189229
22,Piauí,2016,7,27.5621775377978
22,Piauí,2016,8,28.6259742513433
22,Piauí,2016,9,29.8581884916838
22,Piauí,2016,10,30.3496869061444
22,Piauí,2016,11,30.3933684288918
22,Piauí,2016,12,28.67771579983
22,Piauí,2017,1,27.451147225526
22,Piauí,2017,2,25.9117285324647
22,Piauí,2017,3,25.7602280367602
22,Piauí,2017,4,26.4537347501463
22,Piauí,2017,5,27.4988824139844
22,Piauí,2017,6,27.3292421907992
22,Piauí,2017,7,26.2477076075099
22,Piauí,2017,8,28.2640855548618
22,Piauí,2017,9,28.3784290691754
22,Piauí,2017,10,30.3614548949508
22,Piauí,2017,11,29.1714844231133
22,Piauí,2017,12,28.5021109709869
22,Piauí,2018,1,26.9409192918657
22,Piauí,2018,2,25.3114167978098
22,Piauí,2018,3,25.8295831164798
22,Piauí,2018,4,25.5231842178482
22,Piauí,2018,5,26.7762264389176
22,Piauí,2018,6,26.8441782685014
22,Piauí,2018,7,27.0261624568218
22,Piauí,2018,8,28.2053915659587
22,Piauí,2018,9,29.6324276537509
22,Piauí,2018,10,29.776593663671
22,Piauí,2018,11,29.768156627277
22,Piauí,2018,12,26.2858693835972
22,Piauí,2019,1,27.1145420332213
22,Piauí,2019,2,26.2658479535902
22,Piauí,2019,3,25.994295455314
22,Piauí,2019,4,26.0579109965144
22,Piauí,2019,5,26.9059088165696
22,Piauí,2019,6,26.8625494209496
22,Piauí,2019,7,26.9327235178905
22,Piauí,2019,8,27.8454368608492
22,Piauí,2019,9,29.7112344020122
22,Piauí,2019,10,30.0253508456119
22,Piauí,2019,11,30.401019388491
22,Piauí,2019,12,30.1575536384239
22,Piauí,2020,1,26.1797344534247
22,Piauí,2020,2,26.0136752343393
22,Piauí,2020,3,25.4083932584471
22,Piauí,2020,4,25.7555651793609
22,Piauí,2020,5,26.1908029178241
22,Piauí,2020,6,26.3282887484576
22,Piauí,2020,7,26.659313640079
22,Piauí,2020,8,27.6751784505071
22,Piauí,2020,9,29.1839773504584
22,Piauí,2020,10,30.2503129340507
22,Piauí,2020,11,27.6821003905288
22,Piauí,2020,12,28.312302804208
23,Ceará,2001,1,26.653681775798
23,Ceará,2001,2,26.0917161547619
23,Ceará,2001,3,25.3174674614616
23,Ceará,2001,4,24.8494357026142
23,Ceará,2001,5,26.1969059239263
23,Ceará,2001,6,25.3495720158453
23,Ceará,2001,7,26.0623440742493
23,Ceará,2001,8,26.3774168595024
23,Ceará,2001,9,27.3100008964539
23,Ceará,2001,10,27.647301590961
23,Ceará,2001,11,27.9674301873083
23,Ceará,2001,12,28.1332158420397
23,Ceará,2002,1,25.0484293854755
23,Ceará,2002,2,25.869649078535
23,Ceará,2002,3,25.2252314816351
23,Ceará,2002,4,25.034107218618
23,Ceará,2002,5,25.4443778784379
23,Ceará,2002,6,25.1018845827683
23,Ceará,2002,7,25.9702152791231
23,Ceará,2002,8,26.5714510420094
23,Ceará,2002,9,27.1026251627051
23,Ceará,2002,10,27.880223274231
23,Ceará,2002,11,27.9521137942439
23,Ceará,2002,12,27.870714571165
23,Ceará,2003,1,26.7722000039142
23,Ceará,2003,2,25.3442937291187
23,Ceará,2003,3,24.9722896866177
23,Ceará,2003,4,25.2637846469879
23,Ceará,2003,5,25.6525050557178
23,Ceará,2003,6,25.4851584952811
23,Ceará,2003,7,26.1621837926948
23,Ceará,2003,8,26.9169581662054
23,Ceará,2003,9,27.6539467728656
23,Ceará,2003,10,28.1478323418161
23,Ceará,2003,11,28.2593745356021
23,Ceará,2003,12,27.7568446138631
23,Ceará,2004,1,25.8264050691024
23,Ceará,2004,2,24.7968917722287
23,Ceará,2004,3,25.3004081560218
23,Ceará,2004,4,25.9447881657144
23,Ceará,2004,5,25.7051384034364
23,Ceará,2004,6,24.7921903651694
23,Ceará,2004,7,25.0356170301852
23,Ceará,2004,8,26.4105752551037
23,Ceará,2004,9,27.4002747017404
23,Ceará,2004,10,27.8317947284035
23,Ceará,2004,11,27.9663389558378
23,Ceará,2004,12,27.9774549733038
23,Ceará,2005,1,27.3691154666569
23,Ceará,2005,2,27.1673958301544
23,Ceará,2005,3,26.562257082566
23,Ceará,2005,4,26.4152438951575
23,Ceará,2005,5,25.7791233995686
23,Ceará,2005,6,25.6307518896849
23,Ceará,2005,7,25.9868651058363
23,Ceará,2005,8,26.686974649844
23,Ceará,2005,9,27.4107671820599
23,Ceará,2005,10,28.0922387682873
23,Ceará,2005,11,28.4701716381571
23,Ceará,2005,12,27.8656479379405
23,Ceará,2006,1,28.2587378647017
23,Ceará,2006,2,26.3989291398422
23,Ceará,2006,3,25.2318498880967
23,Ceará,2006,4,24.8091998203941
23,Ceará,2006,5,24.9932345411052
23,Ceará,2006,6,25.0528150226759
23,Ceará,2006,7,25.5969192463419
23,Ceará,2006,8,26.4821348190308
23,Ceará,2006,9,27.3101731486943
23,Ceará,2006,10,27.9490751701853
23,Ceará,2006,11,27.9072998191999
23,Ceará,2006,12,27.8209654973901
23,Ceará,2007,1,27.9604174676149
23,Ceará,2007,2,25.3903208711873
23,Ceará,2007,3,25.4200266858806
23,Ceará,2007,4,25.6396115240843
23,Ceará,2007,5,25.6325182914734
23,Ceará,2007,6,25.4772473625515
23,Ceará,2007,7,26.2846527928891
23,Ceará,2007,8,26.2519305270651
23,Ceará,2007,9,27.0837766813195
23,Ceará,2007,10,27.8322860158008
23,Ceará,2007,11,28.0782110898391
23,Ceará,2007,12,27.6024200190669
23,Ceará,2008,1,26.1992107888927
23,Ceará,2008,2,26.1014639398326
23,Ceará,2008,3,24.4492580165034
23,Ceará,2008,4,24.5023564255756
23,Ceará,2008,5,24.6503206750621
23,Ceará,2008,6,24.6847078592881
23,Ceará,2008,7,25.1131240181301
23,Ceará,2008,8,26.0602878798609
23,Ceará,2008,9,27.4233236934828
23,Ceará,2008,10,28.0457483478215
23,Ceará,2008,11,28.0728001801864
23,Ceará,2008,12,27.9660296232804
23,Ceará,2009,1,26.6792352510535
23,Ceará,2009,2,25.1842477114304
23,Ceará,2009,3,24.8140726711439
23,Ceará,2009,4,24.3932347401329
23,Ceará,2009,5,24.1942140330439
23,Ceará,2009,6,24.4061794281006
23,Ceará,2009,7,24.8724490041318
23,Ceará,2009,8,25.7004395049551
23,Ceará,2009,9,26.9009014316227
23,Ceará,2009,10,27.1637343220089
23,Ceará,2009,11,27.5992755889893
