state_code,state_name,state_abb,year,month,tmean,prcp,pdsi
28,Sergipe,SE,2002,5,24.6157331593831,97.7550740051269,-0.773059904575348
28,Sergipe,SE,2003,5,25.1213660685221,99.9274478149414,-0.849858160155515
28,Sergipe,SE,2004,5,24.7512058003744,86.2718445841471,-1.0884409181277
28,Sergipe,SE,2005,5,24.4865069580078,129.941273295085,-0.897265215503673
28,Sergipe,SE,2006,5,24.5376574452718,109.195673319499,0.268125414450963
28,Sergipe,SE,2007,5,24.2822588857015,121.361343892415,-0.747288750012716
28,Sergipe,SE,2008,5,24.2732670593262,138.801272684733,-0.483959441781044
28,Sergipe,SE,2009,5,24.31234568278,276.896623331706,-0.398758259552221
28,Sergipe,SE,2010,5,25.070739847819,82.119000193278,-1.60828115622203
28,Sergipe,SE,2011,5,24.1493370564779,140.879004313151,-0.340151377009849
28,Sergipe,SE,2012,5,24.8697885386149,59.9196487172445,-2.1532666349411
28,Sergipe,SE,2013,5,24.627841796875,113.35512878418,-4.23495008150737
28,Sergipe,SE,2014,5,24.6180798085531,91.3025257873536,-2.30131964524587
28,Sergipe,SE,2015,5,25.2070445760091,105.70564646403,-2.36656492074331
28,Sergipe,SE,2016,5,25.1542869567871,69.1911424255371,-3.44001944541931
28,Sergipe,SE,2017,5,24.9531039683024,126.360474243164,-4.53930686314901
28,Sergipe,SE,2018,5,24.674184850057,85.6375812784831,-2.87083653132121
28,Sergipe,SE,2019,5,26.0564733886719,46.7849400583903,-3.90659788449605
28,Sergipe,SE,2020,5,24.9441291554769,156.424884338379,-1.18331999123096
28,Sergipe,SE,2001,6,23.3629690043132,110.820346120199,0.841397939125697
28,Sergipe,SE,2002,6,23.2413064066569,156.622155354818,-0.600908127228419
28,Sergipe,SE,2003,6,23.7894466145833,57.0803744252523,-0.885401963442564
28,Sergipe,SE,2004,6,23.4492264302572,91.1131032307943,-1.12631991147995
28,Sergipe,SE,2005,6,23.6609668477376,109.019610748291,-0.737775235374768
28,Sergipe,SE,2006,6,22.9005811055501,181.890748291016,0.489559762477875
28,Sergipe,SE,2007,6,23.2378484090169,75.276311340332,-1.0608043328921
28,Sergipe,SE,2008,6,23.1569438934326,72.1606942240397,-1.06736218531927
28,Sergipe,SE,2009,6,23.7306225840251,83.8970179239909,-0.804768868883451
28,Sergipe,SE,2010,6,23.5688244883219,177.239591471354,-1.34392710283399
28,Sergipe,SE,2011,6,23.3812333933512,64.4689242045085,-0.929349899291992
28,Sergipe,SE,2012,6,23.7914621734619,70.1985964202881,-2.44611687978109
28,Sergipe,SE,2013,6,24.0465454864502,68.2524893697103,-4.10590909322103
28,Sergipe,SE,2014,6,23.589497756958,74.7840905253093,-2.58974969228109
28,Sergipe,SE,2015,6,23.7610813649496,109.855516103109,-2.31276117483775
28,Sergipe,SE,2016,6,24.1474143981934,78.4270242818197,-3.48486892382304
28,Sergipe,SE,2017,6,23.624362970988,137.740254211426,-4.46879076639811
28,Sergipe,SE,2018,6,23.7428647359212,63.9646242014567,-2.91073057810466
28,Sergipe,SE,2019,6,23.9660697682699,116.41470316569,-2.82324985181292
28,Sergipe,SE,2020,6,23.6635446421305,101.38089263916,-0.929434504906336
28,Sergipe,SE,2001,7,22.8182726796468,92.5991991170247,1.06083215157191
28,Sergipe,SE,2002,7,22.9053970082601,78.5355077107747,-0.887048361698787
28,Sergipe,SE,2003,7,22.8195965321859,84.7640148671468,-0.916322672255337
28,Sergipe,SE,2004,7,22.4533406575521,110.035689697266,-0.963073996839424
28,Sergipe,SE,2005,7,22.4314724731445,101.954491475423,-0.653576932499806
28,Sergipe,SE,2006,7,22.3090105692546,115.633778533936,0.423548843463262
28,Sergipe,SE,2007,7,22.6567171732585,85.7118618265788,-1.09176418145498
28,Sergipe,SE,2008,7,22.1901772054037,84.0185674540202,-1.12387561003367
28,Sergipe,SE,2009,7,22.9917570241292,91.7116307067871,-0.889287315905094
28,Sergipe,SE,2010,7,22.7521277364095,110.932366129557,-1.16731831789017
28,Sergipe,SE,2011,7,22.5803957621257,100.474078369141,-1.24654925902685
28,Sergipe,SE,2012,7,22.5056713612874,76.8732994588216,-2.71368057250977
28,Sergipe,SE,2013,7,23.0603387196859,109.913759409587,-3.94149171829224
28,Sergipe,SE,2014,7,22.9872551727295,102.925608418783,-2.25939891815186
28,Sergipe,SE,2015,7,23.1547997538249,89.4601231384278,-2.14793683846792
28,Sergipe,SE,2016,7,23.2816197458903,52.9601186625163,-4.03467637379964
28,Sergipe,SE,2017,7,22.3583987935384,92.4164873758952,-4.14730673789978
28,Sergipe,SE,2018,7,22.9771826680501,57.2418812815348,-3.3277294031779
28,Sergipe,SE,2019,7,23.1320337168376,127.177432861328,-2.14843277295431
28,Sergipe,SE,2020,7,22.8814798736572,80.7230778503418,-1.45325642130726
28,Sergipe,SE,2001,8,22.3145263671875,97.9771882629395,1.49244450569153
28,Sergipe,SE,2002,8,22.6165429433187,68.515881245931,-1.09866042613983
28,Sergipe,SE,2003,8,23.2162566884359,62.2236795806885,-0.979475251634916
28,Sergipe,SE,2004,8,22.5717650604248,73.6512296040853,-0.680397052417199
28,Sergipe,SE,2005,8,22.5564752451579,81.8814302571615,-0.41438318759203
28,Sergipe,SE,2006,8,22.7121818796794,57.2416684214274,0.196728312075138
28,Sergipe,SE,2007,8,22.3023256429036,83.8993031311035,-1.18932069381078
28,Sergipe,SE,2008,8,22.4155518086751,74.7172134399414,-1.26965943773588
28,Sergipe,SE,2009,8,22.913210144043,119.518578592936,-0.581460804144542
28,Sergipe,SE,2010,8,22.2462266031901,57.0809208170573,-1.1608273200194
28,Sergipe,SE,2011,8,22.7233846028646,51.1000691223145,-1.18017346461614
28,Sergipe,SE,2012,8,22.294523824056,69.0073247273763,-2.77698611259461
28,Sergipe,SE,2013,8,22.8678449249268,70.577346979777,-3.56926740964254
28,Sergipe,SE,2014,8,22.6153375752767,75.3943250020345,-2.40357210477193
28,Sergipe,SE,2015,8,22.8217833455404,55.4518062082927,-2.28562899748484
28,Sergipe,SE,2016,8,23.5779650115967,39.7844048817953,-4.32121466954549
28,Sergipe,SE,2017,8,22.561186243693,66.4213665262858,-4.17458263397217
28,Sergipe,SE,2018,8,23.7466821797689,32.2828561401367,-3.69538894335429
28,Sergipe,SE,2019,8,22.976747156779,59.7194798533122,-2.04651857852936
28,Sergipe,SE,2020,8,22.8910478210449,63.1981548055013,-1.37708431874247
28,Sergipe,SE,2001,9,23.548866297404,52.2975766754151,2.03626246372859
28,Sergipe,SE,2002,9,23.9582792409261,34.7620283508301,-0.827070887088775
28,Sergipe,SE,2003,9,24.0727275339762,49.9642737579346,-0.385987336523831
28,Sergipe,SE,2004,9,23.1828183746338,54.7444654591878,-0.798412663539251
28,Sergipe,SE,2005,9,23.9526864624023,39.5961360549927,-0.953220367034276
28,Sergipe,SE,2006,9,23.5900242869059,77.6520411173503,0.387420235276222
